Review,Label
poor management letting customer come first order first later customer wait half hour without able order giving comment show attitude,0
understand review star soon arrived security guard asked u park car somewhere else k front store parking spot marked,1
delicious drink friendly enthusiastic staff,1
worst katinat ive ever staff time guard attitude space outside temporarily sat inside someone outside came back moved told staff clean told there still lot,0
large space beautiful location personally drink bland,1
delicious drink extremely enthusiastic staff come back,1
od unprofessional dont know new employee staff customer talking loudly especially door counter make annoying noise need repaired,0
red water delicious dont remember name,1
drink quite delicious beautifully designed space restaurant also quite crowded bit noisy,1
drink ok beautiful space spacious quite crowded service staff good k care customer,1
seems like dont even consider shiper customer,1
restaurant crazy crowded water rise quite quickly suitable taste,0
food delicious drink great service attitude good,1
waited water long time hot sitting airconditioned room sweating profusely please add fan dont one,1
pretty good lot open place take photo,1
everything ok restaurant crowded air conditioner degree still hot,1
order rambutan milk tea every time forget add rambutan guest bad,0
milk tea delicious take long time brew,1
enthusiastic cute staff delicious drink beautiful view,1
delicious drink vnd,1
bad employee look delivery people,0
nv dirty need reconsidered,0
guc shop awesome nvien cuteee,1
quite good compared location,1
really bad experience advise everyone come,0
delicious drink enthusiastic staff,1
new there nothing special,0
dirty toilet,0
delicious strong drink clean space,1
poor service,0
take long time get good vclllkl,1
bad protection,0
friendly lovely staff,1
quite satisfied,1
good drink enthusiastic staff,1
wrong order missing topping,0
great experience well worth money,1
beautiful view delicious food,1
nice shop ok drink,1
delicious fruity gladly,1
wonderful point,1
okay,1
delicious drink,1
passionate,1
friendly feeling,1
