Review,Label
banh duc shop small alley le ngoc han street associated childhood since elementary middle school high school college still came eat loved flavor rich,1
banh duc delicious fragrant dried onion coriander warm sincere thank shop owner still preserving folk dish,1
delicious cheap eat bowl youll full suitable breakfast go straight alley,1
shop located fairly small round alley dont notice youll pas without realizing fast service diverse dish cheap eat,1
one oldest famous banh duc shop hanoi shop located deep alley small sign beginning alley pay close attention come first time serving banh duc,0
order two type hot banh duc mixed vermicelli lowmarinated herb delicious shop old located small alley ate first time banh duc absolutely amazing anyone go hanoi must visit place get right taste,1
banh duc delicious k owner friendly parking alley free open pm ready stock without worrying running,1
delicious hot duc cake mixed vermicelli noodle normal corn milk terrible,1
bad havent tried food yet dont feel like eating anymore eating met shop owner tired eat spoke uneducatedly dont know quality really like attitude disappointing left immediately,0
son attitude super bad ordered banh duc rice cake mixed bean curd wait minute get banh duc eating bean milk arrived even though restaurant crowded didnt see,0
bad service ive eating since child decade feel like service attitude boring waiting long order messed,0
delicious reasonable price come back opportunity visit hanoi,1
hot banh doc k shop open pm also banana bean snail noodle dish staff gentle pleasant parking free beginning alley parking attendant hotel spa opposite j,1
vietnamese zoni banh du qunon delicious contains minced meat cilantro rice cake crab soup noodle binder kua slightly sour soy sauce flavor couldnt really taste crab soup,1
best ban deuk nong delicious noodle also delicious although couldnt communicate english showed picture placed order,1
ordered pointing picture rice cake rice cake melty soup delicious seems menu item mochi wanted try,1
le ngoc han cast cake k hot bowl blow eating owner funny comfortable really good eat rainy day heee,1
hot cake delicious restaurant crowded service bit slow,1
good insider tip crowded many shop tourist always full local rule always find place wed love come back,1
arrived noon restaurant packed customer hot cake delicious dipping sauce right great eat cold weather,1
restaurant house since student staying chance visit hanoi must come back eat photo,1
banh duc considered delicious sticky consistency sweet fragrant fish sauce minced meat wood ear fungus also fresh delicious seasoned delicious fried onion homemade every day crispy fragrant bowl cost vnd,1
local store hem vietnamese zoni interesting texture minced meat shallot coriander gave nice flavor want enjoy local breakfast place dong way open afternoon well displayed incorrectly,1
restaurant crowded wait quite long banh duc delicious,1
banh uc nong quite delicious since bowl small wont able get full stomach one item might right woman dont eat much im glad dong,1
everyones taste different fine small space typical hanoi dont like order drink one dish another sold,1
good coffee restaurant space small guest work quietly noisy,1
lady selling shop many year free leave car sidewalk lady look go deeper alley b youll see sea hot cast cake,1
everyone come try hot banh duc mixed vermicelli last time ate vermicelli noodle felt bit smelly ate piece pork,1
banh duc delicious take clear table,1
delicious banh duc snail vermicelli also fine,1
making thing take long time prompted time still doesnt make customer giving feedback bad attitude towards customer disappointed,1
restaurant delicious cheap many year price still k full food anyone pass recently come enjoy,1
doesnt taste delicious plus shop owner attitude boring asked banh duc filled topping minced meat shop owner replied eat,1
le ngoc han banh duc famous already live hanoi must eat banh duc dont know people feel eat dont think delicious,1
eating since middle school dish taste remains still delicious,1
restaurant many delicious dish affordable price,1
young super cute easygoing restaurant located small alley beautiful little restaurant table kcup,1
quite ok bit crowded wait forever get food clear table,0
delicious food affordable reasonable price bit wait,1
restaurant located deep inside food ok owner friendly enthusiastic,1
small shop small alley park car outside main road go inside restaurant serf enthusiastically delicious nutritious cheap entrance look bit unhygienic biggest disadvantage shop,1
food normal hot banh duc okay banh da bad almost crab taste crab cake actually made tofu seating area clean place wash dish front guest general reputation time there shortage place eat,1
delicious mediumstrong broth funny owner,1
normal rustic food good service ok seating,1
dirty bad entered restaurant bit damp stirred banh duc poured water hand washed pot banh duc stirred paper scattered table dirty saw,0
hot cake eat vermicelli soup price affordable,1
shop located small alley park car beginning alley without parking fee go inside little youll see small quite airy prepare dish quickly dish k delicious,1
live sg saw online tried food delicious everyone good price reasonable k bowl hot banh duc remember go straight deep alley avoid wrong restaurant owner cheerful enthusiastic okay dong,1
shop open day retreat end alley price kbowl hot cake dont know doesnt taste good selling sidewalk le ngoc han,1
tasty food delicious winter however number seat many better go different time,1
delicious great flavor traditional vietnamese delicacy,1
food okay owner welcoming space bit unhygienic time went saw rat nd floor flowing trash scared death,1
banh duc delicious nutritious still cheap,1
good restaurant dont angry narrowminded,1
cake hot fragrant spice shiitake mushroom lean meat dried onion,1
shop long history delicious cake cheap price restaurant small seating cramped many customer often sit table family restaurant service relatively,1
banh duc ran quite early addition restaurant crab cake snail noodle also quite delicious everyone try,1
wellseasoned zonistyle dish local feel packed lunch time went around able eat quietly ngon yunny good food,1
cheap delicious would even better chair comfortable sit,1
super delicious eat restaurant lot soon broth arrived dumpling soft melted mouth great extra pork winter day without dipping sauce,1
hot duc cake quite delicious snail noodle soup normal dont order shop alley park car outside someone guide inside shop clean saw famous came eat,1
delicious banh duc cost k ill forgive wait long time sale lady kind harsh,1
come hot cake many people immediately think small shop located alley le ngoc han street hai ba trung district year age owner also said first oldest seller,1
please try m nois hot duc cake everyone shop small corner always many customer shipper,1
personally best banh duc dish hanoi sitting place eat summer bit hot able enjoy many dish time,1
traveled quite distance come eat arrived heard restaurant owner shouting restaurant hygiene good,1
banh duc okay eat eat bowl feel sick prefer eating snail noodle delicious price reasonable restaurant take serve food quite crowded think try,1
banh duc delicious dish also quite good price affordable restaurant space alley bit cramped,1
cake delicious eating restaurant year seat cramped,1
crowded wait quite long time,0
delicious broth delicious noodle,1
owner bit hottempered customer,1
lot gourmet eat dish ive seen saigon people come make bowl every time delicious,1
banana cake fragrant sweet,1
restaurant located deep alley food delicious drink bowl banh duc delicious price affordable k bowl hot banh duc worthy star,1
still old flavor used year ago restaurant spacious airy eat late early avoid restaurant crowded afternoon pm,0
longstanding heirloom cake delicious many dish everyone choose shop deep alley shop bit small try,1
delicious cheerful friendly come back eat,1
bit cramped food little different,0
hot cast cake bone broth sweet sour sauce delicious cold rainy day,1
come eat banh duc extremely delicious cheap remember adding little vinegar make much flavorful restaurant small seating cramped delicious food make forget everything park car beginning alley parking attendant always happy,1
traditional banh duc dish delicious shop alley security guard look car also convenient coming eat,1
hot cake delicious shop cleaner airy day damp dark,1
food reasonably priced quality beyond delicious restaurant space bit small crowded seem bit cramped,1
small restaurant crowded favorite dish banh duc bun oc,0
extremely bad experience long unpleasant service,1
enthusiastic service restaurant quite crowded wait bit long wait long time delicious food still ok right,1
longstanding dining location le ngoc han street menu quite diverse food delicious cheap,1
hot delicious fragrant dining area bit small service quite fast restaurant always crowded,1
delicious plump thing store bit small floor sticky returning restaurant good,1
delicious food worth experiencing,1
delicious banh duc dish addition vermicelli noodle fish snail,1
parking lot outside someone looking row small alley seat dozen people hot mold vermicelli noodle fish cake beef crab eat,1
ive eating since student still occasionally bring child eat restaurant selling decade delicious nutritious cheap,1
price still good delicious ever location deep alley quite easy find inside quite damp,1
taste delicious restaurant space small located dark alley look bit unhygienic,1
banh duc delicious owner funny,1
snack especially hot cake snail noodle,1
banh duc delicious owner pleasant find suitable taste,1
tight seating dirty since day sold snail noodle ive bored able sit sidewalk,0
business long dirty,0
restaurant delicious address hard find restaurant crowded,1
tasty downside bit stuffy reasonable eat cool weather,1
place banh duc extremely famous deliciousness,1
mouthwatering,1
delicious banh duc lot customer price kk,1
delicious nutritious cheap delicious there air conditioning,1
shop clean service attitude poor,1
delicious cheap enjoy eating winter,1
tasty,1
cheap easy eat cramped space,0
good food poor service,1
delicious snail noodle,1
