Review,Label
want eat vermicelli buy cup water k place sit eat bowl vermicelli goose meat poor owner look dirty bowl chopstick dirty parking cost another k,0
lot customer food quite delicious serving chicken thigh k noodle chicken wing k convenient everyone stop support shop,1
extremely terrible service respect customer got door staff m nhan said come inside sit got waited forever didnt see anything ran said miss let pay,0
ngan noodle soup super crowded nhan make quite quickly noodle soup sweet bone sweet msg goose soft delicious bowl dipping sauce look simple suitable dipping longan sweet,1
good food sidewalk space bit cramped hot eating year,1
wine sauce delicious restaurant make super fast ordering pho never wait minute hot pot also delicious reasonable price,1
every time go hanoi go place eat bowl broth clear sweet lot goose meat gizzard clean longan lotus sweet soup also delicious,1
queuing eat found normal eat eaten many goose restaurant found food normal day ate goose meat bit dry goose dipping sauce delicious vermicelli broth,1
spicy sour hot pot delicious especially lot super big frog leg dish quite suitable,1
chicken delicious tender good taste price kbowl worth trying,1
dirty bth food staff owner impolite,1
lot fat pot hot pot broth set aside plate frog stirfried spicy,1
noodle good parking cost k service bad anyone eats noodle without ordering water thrown yard,1
shop bit small dont pay attention difficult find park car alley restaurant table crowded eating outside bit noisy,0
ng nam call duck bamboo shoot vermicelli ingredient exactly name different broth rich smell dried bamboo shoot meat soft greasy,1
review eating duck noodle dong drinking glass mango juice dong duck noodle perfect except unsanitary thing grandmother diligently cut duck scissors,1
delicious noodle delicious meat took minute dish arrive,1
ate frog hot pot second time special delicious small hot pot cant eat enough people,1
bit expensive local food taste great owner grandmother think korean cursing grandmother taste highly recommended,1
noodle really delicious goose meat fishy broth sweet sweetness come goose eating youll love ill probably come back lot ive eaten lot still havent heard,1
bowl vermicelli lot goose taste right today ate first time luckily restaurant empty didnt wait couldnt curse table outside crowded,0
water clear sweet go early wont queue order pay front counter going inside wait order call chan score k,1
ive eaten many time every time delicious many dish fried chicken chicken mushroom noodle chicken mushroom noodle heart kidney young egg price around k,1
regarding food cant say lmg hot pot delicious frog meat also good winter sitting next hot pot reasonable plus bean curd dipped divine dipping sauce cgiac,1
frog hotpot second best hanoi frog dish come also great visit eat,1
dont know delicious cake today spent morning waiting lining running still came back emptyhanded,1
hot pot delicious service attitude staff good hot pot side dish vegetable bean charged extra bringing wine also charged kliter frustrating,1
delicious frog much quality girl go alone,1
hotpot bamboo shoot little sour delicious,1
restaurant fast service air conditioning k hot pot quite filling people hot pot broth still flavorful give star,1
largest showroom hanoi enough car available large service workshop full equipment good care buying car want test drive serve wholeheartedly enthusiastic professional consultant satisfied buying car,1
delicious try queue long time,1
average food poor hygiene quality want sit inside order water table outside yard,0
beef hotpot delicious filling bowl sterilized pot hot water taken customer call clean havent eaten pho yet come enjoy,1
really like enjoy moon cake especially bao phuong moon cake cake delicious unique classy taste enjoy piece traditional bao phuong moon cake warm cup tea truly,1
delicious cheap owner work quickly many people queue long time,1
tasty eat crowded washing bowl wiped clean,1
there bit queue noodle delicious rich usually eat alone order wing eat separately,1
shop owner irritable curse restaurant dirty old bowl thrown bucket trash paper queuing long time,0
one word describe time went eat bad,0
hotpot broth normal frog yet absorbed taste bamboo shoot cheap filling,1
happened pas store line decided try bun ga gentle taste delicious wonder dashi also taken bird looked like making soup pot front store vnd,1
dong da area pho restaurant delicious suitable taste,1
delicious food friendly owner,1
need pay attention cleanliness still give star try clean,1
big beautiful showroom enthusiastic staff good customer care satisfied quality service giai phong showroom,1
delicious filling reasonable price delicious hotpot,1
restaurant space cozy quick service dish cheap delicious,1
also delicious eat price right cost much drink drink went pick car car attendant happily let take wow thought good guy thanked id like thousand bored,1
enthusiastic attentive always pampering guest,1
im saigon delicious bun ngan restaurant hanoi however according experience coming restaurant time order customer region eat delicious happy noodle soup need,1
delicious hot pot delicious frog good taste reasonable price pot,1
bao phuong moon cake manufacturer store crowded customer delicious cake reasonable price enthusiastic welcome,1
noodle delicious space enough sit drink also delicious,1
came felt place style im afraid itll crowded ill turn around must delicious thats crowded,1
carry slipper grandmother cooking seeing many compliment tried got shop owner cursed shipper obscenely like uneducated child cursed loudly asked staff politely,1
food delicious price bit high sitting home order water eating bowl vermicelli cost k parking general second time,1
frog hot pot lo duc many delicious dish ok good price,1
genuine showroom large car warehouse professional staff support good care service,1
menu inconvenient order bowl noodle soup,1
food normal meat bland water bit greasy followed people ate online disappointed service attitude restaurant cleanliness wont back,1
many delicious dish made frog many type wine beer soft drink enthusiastic service,1
room nice clean enthusiastic friendly staff technician great job,1
price bit high hot pot broth bit sweet frog delicious water spinach,1
great massage receptionist speaks excellent english highly recommend,1
many buyer sale staff overworked tired advice good buy,1
delicious noodle ok broth however service attitude rumored really bad buy water sit eat clearly see regional discrimination southern people get one price han people,1
ate frog hotpot people k quite ok,1
service attitude classy go eat pay dont beg get beach drink water drink iced tea order iced tea sold eat enough drink even good ill never go back attitude important qualification,1
came friend eat understand hard find place hanoi there place sit order drink place eat noodle sympathize service attitude extremely bad,0
small alley far church noodle really good soup simmered long time drink also full coconut flavor store want go visited best noodle eaten hanoi far,1
fried chicken delicious chicken bit friable suitable older people,1
best bun ngan restaurant ive ever eaten price quite cheap service perfect acceptable,1
price reasonable quality okay space cramped clean,1
enthusiastic staff nice car good service come back,1
feel like owner friendly going eat like begging lan,1
delicious food enthusiastic owner,1
extremely bad dirty eat excess vermicelli water poured right foot oh anyone obsessed dirt go hanoi shortage better restaurant service attitude good losing money eating uncomfortable,1
heard bun ngan scolding one mother two mother mother sold vermicelli mother sold water oil also last spread,0
many shopper staff good service attitude,1
recommended food good rude foreigner dont understand say okay moment started scolding didnt stand right way told didnt,1
ok shop small want someone park car cost k food quite good take long time come drink sold shop drink shop vermicelli noodle shop must pay separately,1
restaurant specialty swearing staff singing well customer come back time every time month post song attract customer work still slow still hold extra ship often cursing staff going eat make angry,0
service bad alley didnt say anything first time called didnt mean naturally cursed sarcastically go eat like even give money never second,0
good within price range anyone eats bland food may find hot pot salty restaurant crowded serving quite difficult responds quickly customer order food,1
tasty supplement cheap,1
bought take home yesterday people bought k got discount k overall delicious thing hot pot bit spicy reducing spiciness would much better many people cant eat spicy food,1
welli eat restaurant lot think like first delicious thing restaurant bean curd fried tofu fragrant fatty creamy like bean second best dish fried chicken cartilage,1
first thing consistently specialize chicken price cheap plus restaurant type chicken doesnt taste good specializes chicken noodle soup chicken noodle etc chewy,1
day whole family went eat pm luckily still room rather food shop owner special cursing staff lovely way wonder people keep mentioning one characteristic,1
location space restaurant affordable price quite expensive lot frog quality good frog fried first preserve long time guest boiled brought put hot pot come back,1
learned dg highclass product meticulously crafted creating livable space number position market walnut wood friendly enthusiastic staff beautiful showroom bos love walnut wood product dedicated customer really worth,1
m nhans noodle soup delicious,1
vermicelli delicious soft broth sweet goose tender lot meat coconut water longan lotus seed always delicious went local people eating realized,1
super super sweet cake traditional mixed filling suitable people like dont like sweet food green bean lotus seed filling shell crispy loose unrelated,1
plus point hot pot delicious rich hot pot bit spicy cant eat spicy food ask bone broth dilute water,1
traditional cake delicious kch kbox,1
delicious star deducted bit unhygienic queuing long time eat kind accompanying service parking seating drink,1
eaten many time everything quite ok delicious frog,1
frog lo duc hot pot restaurant hai ba trung district hanoi affordable average hot pot quality staff attitude sour enthusiastic restaurant hygiene normal frog lo duc hot pot restaurant normal,1
frog fried thoroughly place eating still feel taste frog especially middle meal end hot pot even delicious went people,1
delicious hanoi like fatty meat broth filled meat fat bone chew free however sit water line whoever sits inside order water,1
food normal great general price acceptable flat seating table comfortable seating table bit small fast service,1
first floor sell fruit second floor offer massage place open early morning searched found treated well got full body oil massage minute dong cheapest full body massage start dong kind nice,1
one favorite apps travel lot grab customer stratification platinum level customer service bad driver often leaf customer come pick without notice make customer,0
forever going eat place sit sit inside buy water dont buy table outside parking cost k dirty poor service star favorable,0
food mediocre owner attitude always bad,0
restaurant specializes frog good quality frog prepares many good dish popular seating area comfortable clean price quite expensive served normally,1
delicious cake every year order series advance company give partner,1
