Review,Label
bad food take long time come staff attitude ignores customer call many time deliberately doesnt listen,0
one best restaurant vietnam local friend recommended go satisfied,1
pho delicious staff bit unfriendly everything ok,1
pho delicious always crowded often wait,1
everything tasty color chart open early eat excursion,1
delicious pho thick fragrant crispy,1
tasty pho perfect people looking local restaurant,1
tender beef delicious pho broth fast service,1
delicious,1
tasty,1
flavor outstanding eat every time visit hanoi,1
waiting minute order told sold littered stink,0
delicious pho lot topping worth money,1
delicious excellent pho worth trying coming hanoi,1
food delicious worth money,1
crispy rice noodle soup delicious,1
pho standard delicious hanoi,1
delicious sweet meat broth point,1
tasty,1
delicious affordable price,1
go late broth bit thick,0
rice noodle soup delicious,1
waited bit long fried well,0
delicious,1
delicious pho delicious stir fry delicious egg,1
tasty,1
pho delicious,1
delicious pho good price wide selection meat,1
super delicious every time go hanoi eat least core signature day ate rare roll rare crispy fried also good,1
